pea,cuidados_val,weights,cuidados_var_name
Participan en el mercado laboral,5.238095238095238,28,cuidados_thrs_hombres
Participan en el mercado laboral,5.243306169965075,356,cuidados_thrs_hombres
Participan en el mercado laboral,5.247422680412371,45,cuidados_thrs_hombres
Participan en el mercado laboral,5.25,434,cuidados_thrs_hombres
Participan en el mercado laboral,5.260416666666667,30,cuidados_thrs_hombres
Participan en el mercado laboral,5.267123287671233,72,cuidados_thrs_hombres
Participan en el mercado laboral,5.2719665271966525,113,cuidados_thrs_hombres
Participan en el mercado laboral,5.276190476190476,53,cuidados_thrs_hombres
Participan en el mercado laboral,5.276995305164319,68,cuidados_thrs_hombres
Participan en el mercado laboral,5.27741935483871,155,cuidados_thrs_hombres
Participan en el mercado laboral,5.27817993795243,246,cuidados_thrs_hombres
Participan en el mercado laboral,5.279411764705882,223,cuidados_thrs_hombres
Participan en el mercado laboral,5.280373831775701,30,cuidados_thrs_hombres
Participan en el mercado laboral,5.280701754385965,50,cuidados_thrs_hombres
Participan en el mercado laboral,5.282149712092131,895,cuidados_thrs_hombres
Participan en el mercado laboral,5.282442748091603,75,cuidados_thrs_hombres
Participan en el mercado laboral,5.28672032193159,255,cuidados_thrs_hombres
Participan en el mercado laboral,5.287066246056782,206,cuidados_thrs_hombres
Participan en el mercado laboral,5.297088094360486,460,cuidados_thrs_hombres
Participan en el mercado laboral,5.2972699696663295,280,cuidados_thrs_hombres
Participan en el mercado laboral,5.300220750551876,154,cuidados_thrs_hombres
Participan en el mercado laboral,5.3061224489795915,118,cuidados_thrs_hombres
Participan en el mercado laboral,5.308100929614874,389,cuidados_thrs_hombres
Participan en el mercado laboral,5.312236286919831,284,cuidados_thrs_hombres
Participan en el mercado laboral,5.314009661835748,1461,cuidados_thrs_hombres
Participan en el mercado laboral,5.3172628304821155,115,cuidados_thrs_hombres
Participan en el mercado laboral,5.320873427091044,1166,cuidados_thrs_hombres
Participan en el mercado laboral,5.321428571428571,66,cuidados_thrs_hombres
Participan en el mercado laboral,5.333333333333333,2177,cuidados_thrs_hombres
Participan en el mercado laboral,5.338319088319088,197,cuidados_thrs_hombres
Participan en el mercado laboral,5.344398340248962,73,cuidados_thrs_hombres
Participan en el mercado laboral,5.344827586206897,39,cuidados_thrs_hombres
Participan en el mercado laboral,5.346938775510204,102,cuidados_thrs_hombres
Participan en el mercado laboral,5.3481624758220505,346,cuidados_thrs_hombres
Participan en el mercado laboral,5.348336594911937,178,cuidados_thrs_hombres
Participan en el mercado laboral,5.353204172876304,86,cuidados_thrs_hombres
Participan en el mercado laboral,5.35536688902365,632,cuidados_thrs_hombres
Participan en el mercado laboral,5.3630573248407645,61,cuidados_thrs_hombres
Participan en el mercado laboral,5.363838788688488,10732,cuidados_thrs_hombres
Participan en el mercado laboral,5.36649423000398,443,cuidados_thrs_hombres
Participan en el mercado laboral,5.368421052631579,32,cuidados_thrs_hombres
Participan en el mercado laboral,5.368852459016393,137,cuidados_thrs_hombres
Participan en el mercado laboral,5.368885324779471,498,cuidados_thrs_hombres
Participan en el mercado laboral,5.371428571428571,81,cuidados_thrs_hombres
Participan en el mercado laboral,5.373056994818653,100,cuidados_thrs_hombres
Participan en el mercado laboral,5.3757455268389664,908,cuidados_thrs_hombres
Participan en el mercado laboral,5.378048780487805,133,cuidados_thrs_hombres
Participan en el mercado laboral,5.379716981132075,229,cuidados_thrs_hombres
Participan en el mercado laboral,5.379888268156424,107,cuidados_thrs_hombres
Participan en el mercado laboral,5.382422802850356,206,cuidados_thrs_hombres
Participan en el mercado laboral,5.38655462184874,38,cuidados_thrs_hombres
Participan en el mercado laboral,5.391585760517799,113,cuidados_thrs_hombres
Participan en el mercado laboral,5.399821905609973,379,cuidados_thrs_hombres
Participan en el mercado laboral,5.4,255,cuidados_thrs_hombres
Participan en el mercado laboral,5.4015748031496065,294,cuidados_thrs_hombres
Participan en el mercado laboral,5.407744874715262,92,cuidados_thrs_hombres
Participan en el mercado laboral,5.410909090909091,97,cuidados_thrs_hombres
Participan en el mercado laboral,5.411907654921021,117,cuidados_thrs_hombres
Participan en el mercado laboral,5.412562132851333,1085,cuidados_thrs_hombres
Participan en el mercado laboral,5.413249211356467,634,cuidados_thrs_hombres
Participan en el mercado laboral,5.419354838709677,205,cuidados_thrs_hombres
Participan en el mercado laboral,5.420718816067653,221,cuidados_thrs_hombres
Participan en el mercado laboral,5.428571428571429,42,cuidados_thrs_hombres
Participan en el mercado laboral,5.431085043988269,49,cuidados_thrs_hombres
Participan en el mercado laboral,5.442084942084942,72,cuidados_thrs_hombres
Participan en el mercado laboral,5.442731277533039,167,cuidados_thrs_hombres
Participan en el mercado laboral,5.4495412844036695,99,cuidados_thrs_hombres
Participan en el mercado laboral,5.450634307777165,1813,cuidados_thrs_hombres
Participan en el mercado laboral,5.453747072599532,1018,cuidados_thrs_hombres
Participan en el mercado laboral,5.455172413793103,213,cuidados_thrs_hombres
Participan en el mercado laboral,5.455284552845528,43,cuidados_thrs_hombres
Participan en el mercado laboral,5.455445544554456,62,cuidados_thrs_hombres
Participan en el mercado laboral,5.457059679767103,135,cuidados_thrs_hombres
Participan en el mercado laboral,5.46218487394958,59,cuidados_thrs_hombres
Participan en el mercado laboral,5.463215258855586,141,cuidados_thrs_hombres
Participan en el mercado laboral,5.46925566343042,140,cuidados_thrs_hombres
Participan en el mercado laboral,5.470790378006873,212,cuidados_thrs_hombres
Participan en el mercado laboral,5.471947194719472,138,cuidados_thrs_hombres
Participan en el mercado laboral,5.4743589743589745,38,cuidados_thrs_hombres
Participan en el mercado laboral,5.474534161490683,187,cuidados_thrs_hombres
Participan en el mercado laboral,5.478170478170478,145,cuidados_thrs_hombres
Participan en el mercado laboral,5.482758620689655,108,cuidados_thrs_hombres
Participan en el mercado laboral,5.490566037735849,31,cuidados_thrs_hombres
Participan en el mercado laboral,5.5,5772,cuidados_thrs_hombres
Participan en el mercado laboral,5.50765306122449,193,cuidados_thrs_hombres
Participan en el mercado laboral,5.50896860986547,173,cuidados_thrs_hombres
Participan en el mercado laboral,5.5169606512890095,366,cuidados_thrs_hombres
Participan en el mercado laboral,5.5198237885462555,115,cuidados_thrs_hombres
Participan en el mercado laboral,5.521783181357649,311,cuidados_thrs_hombres
Participan en el mercado laboral,5.5227272727272725,35,cuidados_thrs_hombres
Participan en el mercado laboral,5.523035230352304,114,cuidados_thrs_hombres
Participan en el mercado laboral,5.52542372881356,146,cuidados_thrs_hombres
Participan en el mercado laboral,5.526041666666667,95,cuidados_thrs_hombres
Participan en el mercado laboral,5.527932960893855,181,cuidados_thrs_hombres
Participan en el mercado laboral,5.528260869565218,162,cuidados_thrs_hombres
Participan en el mercado laboral,5.52991452991453,116,cuidados_thrs_hombres
Participan en el mercado laboral,5.531914893617022,390,cuidados_thrs_hombres
Participan en el mercado laboral,5.539823008849558,18,cuidados_thrs_hombres
Participan en el mercado laboral,5.546391752577319,141,cuidados_thrs_hombres
Participan en el mercado laboral,5.54803996925442,344,cuidados_thrs_hombres
Participan en el mercado laboral,5.549019607843137,125,cuidados_thrs_hombres
Participan en el mercado laboral,5.550921435499515,628,cuidados_thrs_hombres
Participan en el mercado laboral,5.552631578947368,328,cuidados_thrs_hombres
Participan en el mercado laboral,5.553235908141962,108,cuidados_thrs_hombres
Participan en el mercado laboral,5.556497175141243,112,cuidados_thrs_hombres
Participan en el mercado laboral,5.556569343065694,215,cuidados_thrs_hombres
Participan en el mercado laboral,5.558132792113656,545,cuidados_thrs_hombres
Participan en el mercado laboral,5.559055118110236,289,cuidados_thrs_hombres
Participan en el mercado laboral,5.55956678700361,306,cuidados_thrs_hombres
Participan en el mercado laboral,5.559928443649373,285,cuidados_thrs_hombres
Participan en el mercado laboral,5.561797752808989,229,cuidados_thrs_hombres
Participan en el mercado laboral,5.5625,114,cuidados_thrs_hombres
Participan en el mercado laboral,5.570469798657718,71,cuidados_thrs_hombres
Participan en el mercado laboral,5.574074074074074,33,cuidados_thrs_hombres
Participan en el mercado laboral,5.575539568345324,56,cuidados_thrs_hombres
Participan en el mercado laboral,5.581920903954802,213,cuidados_thrs_hombres
Participan en el mercado laboral,5.584810126582278,218,cuidados_thrs_hombres
Participan en el mercado laboral,5.590361445783133,140,cuidados_thrs_hombres
Participan en el mercado laboral,5.596923076923077,222,cuidados_thrs_hombres
Participan en el mercado laboral,5.598684210526316,187,cuidados_thrs_hombres
Participan en el mercado laboral,5.6,26,cuidados_thrs_hombres
Participan en el mercado laboral,5.6006655574043265,205,cuidados_thrs_hombres
Participan en el mercado laboral,5.602409638554217,105,cuidados_thrs_hombres
Participan en el mercado laboral,5.609427609427609,126,cuidados_thrs_hombres
Participan en el mercado laboral,5.6112852664576804,110,cuidados_thrs_hombres
Participan en el mercado laboral,5.614541257934218,476,cuidados_thrs_hombres
Participan en el mercado laboral,5.615663524292966,837,cuidados_thrs_hombres
Participan en el mercado laboral,5.618336886993603,129,cuidados_thrs_hombres
Participan en el mercado laboral,5.626734899589052,2512,cuidados_thrs_hombres
Participan en el mercado laboral,5.628865979381444,91,cuidados_thrs_hombres
Participan en el mercado laboral,5.6297985556822505,2260,cuidados_thrs_hombres
Participan en el mercado laboral,5.6347826086956525,360,cuidados_thrs_hombres
Participan en el mercado laboral,5.635294117647059,217,cuidados_thrs_hombres
Participan en el mercado laboral,5.636655948553055,311,cuidados_thrs_hombres
Participan en el mercado laboral,5.640522875816994,208,cuidados_thrs_hombres
Participan en el mercado laboral,5.645161290322581,42,cuidados_thrs_hombres
Participan en el mercado laboral,5.650717703349282,139,cuidados_thrs_hombres
Participan en el mercado laboral,5.6521739130434785,132,cuidados_thrs_hombres
Participan en el mercado laboral,5.6584734799482534,277,cuidados_thrs_hombres
Participan en el mercado laboral,5.658709106984969,483,cuidados_thrs_hombres
Participan en el mercado laboral,5.659609120521172,128,cuidados_thrs_hombres
Participan en el mercado laboral,5.666666666666667,502,cuidados_thrs_hombres
Participan en el mercado laboral,5.667754214246873,394,cuidados_thrs_hombres
Participan en el mercado laboral,5.670588235294118,148,cuidados_thrs_hombres
Participan en el mercado laboral,5.6779546983628615,1965,cuidados_thrs_hombres
Participan en el mercado laboral,5.680327868852459,161,cuidados_thrs_hombres
Participan en el mercado laboral,5.681159420289855,95,cuidados_thrs_hombres
Participan en el mercado laboral,5.682539682539683,636,cuidados_thrs_hombres
Participan en el mercado laboral,5.682857142857143,116,cuidados_thrs_hombres
Participan en el mercado laboral,5.688888888888889,64,cuidados_thrs_hombres
Participan en el mercado laboral,5.689409368635438,89,cuidados_thrs_hombres
Participan en el mercado laboral,5.6911764705882355,31,cuidados_thrs_hombres
Participan en el mercado laboral,5.7,357,cuidados_thrs_hombres
Participan en el mercado laboral,5.702898550724638,79,cuidados_thrs_hombres
Participan en el mercado laboral,5.703389830508475,185,cuidados_thrs_hombres
Participan en el mercado laboral,5.7073170731707314,39,cuidados_thrs_hombres
Participan en el mercado laboral,5.709677419354839,91,cuidados_thrs_hombres
Participan en el mercado laboral,5.7139423076923075,250,cuidados_thrs_hombres
Participan en el mercado laboral,5.71578947368421,124,cuidados_thrs_hombres
Participan en el mercado laboral,5.719603722605824,886,cuidados_thrs_hombres
Participan en el mercado laboral,5.72189349112426,92,cuidados_thrs_hombres
Participan en el mercado laboral,5.723486309294254,847,cuidados_thrs_hombres
Participan en el mercado laboral,5.723943661971831,251,cuidados_thrs_hombres
Participan en el mercado laboral,5.724137931034483,46,cuidados_thrs_hombres
Participan en el mercado laboral,5.724709784411277,158,cuidados_thrs_hombres
Participan en el mercado laboral,5.732612055641422,124,cuidados_thrs_hombres
Participan en el mercado laboral,5.733333333333333,64,cuidados_thrs_hombres
Participan en el mercado laboral,5.741626794258373,364,cuidados_thrs_hombres
Participan en el mercado laboral,5.742968546919678,1450,cuidados_thrs_hombres
Participan en el mercado laboral,5.744394618834081,102,cuidados_thrs_hombres
Participan en el mercado laboral,5.744877049180328,1106,cuidados_thrs_hombres
Participan en el mercado laboral,5.75,145,cuidados_thrs_hombres
Participan en el mercado laboral,5.753164556962025,142,cuidados_thrs_hombres
Participan en el mercado laboral,5.757602085143354,372,cuidados_thrs_hombres
Participan en el mercado laboral,5.758064516129032,508,cuidados_thrs_hombres
Participan en el mercado laboral,5.758112094395281,132,cuidados_thrs_hombres
Participan en el mercado laboral,5.761421319796955,61,cuidados_thrs_hombres
Participan en el mercado laboral,5.762626262626263,149,cuidados_thrs_hombres
Participan en el mercado laboral,5.764705882352941,60,cuidados_thrs_hombres
Participan en el mercado laboral,5.765210608424337,334,cuidados_thrs_hombres
Participan en el mercado laboral,5.769366197183099,166,cuidados_thrs_hombres
Participan en el mercado laboral,5.769716088328075,187,cuidados_thrs_hombres
Participan en el mercado laboral,5.7736263736263735,704,cuidados_thrs_hombres
Participan en el mercado laboral,5.778082191780822,173,cuidados_thrs_hombres
Participan en el mercado laboral,5.780918727915195,169,cuidados_thrs_hombres
Participan en el mercado laboral,5.781144781144781,58,cuidados_thrs_hombres
Participan en el mercado laboral,5.785403996524761,458,cuidados_thrs_hombres
Participan en el mercado laboral,5.787941787941788,174,cuidados_thrs_hombres
Participan en el mercado laboral,5.788251366120218,218,cuidados_thrs_hombres
Participan en el mercado laboral,5.788519637462236,37,cuidados_thrs_hombres
Participan en el mercado laboral,5.792760823278921,583,cuidados_thrs_hombres
Participan en el mercado laboral,5.793062200956938,414,cuidados_thrs_hombres
Participan en el mercado laboral,5.7988394584139265,145,cuidados_thrs_hombres
Participan en el mercado laboral,5.800724637681159,68,cuidados_thrs_hombres
Participan en el mercado laboral,5.8038147138964575,107,cuidados_thrs_hombres
Participan en el mercado laboral,5.809523809523809,76,cuidados_thrs_hombres
Participan en el mercado laboral,5.810760667903525,278,cuidados_thrs_hombres
Participan en el mercado laboral,5.818414322250639,432,cuidados_thrs_hombres
Participan en el mercado laboral,5.818904593639576,279,cuidados_thrs_hombres
Participan en el mercado laboral,5.82089552238806,60,cuidados_thrs_hombres
Participan en el mercado laboral,5.821256038647343,122,cuidados_thrs_hombres
Participan en el mercado laboral,5.821576763485477,85,cuidados_thrs_hombres
Participan en el mercado laboral,5.821958456973293,101,cuidados_thrs_hombres
Participan en el mercado laboral,5.824460431654677,128,cuidados_thrs_hombres
Participan en el mercado laboral,5.8325559701492535,2425,cuidados_thrs_hombres
Participan en el mercado laboral,5.83453237410072,168,cuidados_thrs_hombres
Participan en el mercado laboral,5.835820895522388,38,cuidados_thrs_hombres
Participan en el mercado laboral,5.837177747625509,156,cuidados_thrs_hombres
Participan en el mercado laboral,5.841121495327103,274,cuidados_thrs_hombres
Participan en el mercado laboral,5.84375,134,cuidados_thrs_hombres
Participan en el mercado laboral,5.844242212110606,558,cuidados_thrs_hombres
Participan en el mercado laboral,5.844455308400554,5291,cuidados_thrs_hombres
Participan en el mercado laboral,5.845360824742268,46,cuidados_thrs_hombres
Participan en el mercado laboral,5.847775175644028,313,cuidados_thrs_hombres
Participan en el mercado laboral,5.849081364829396,419,cuidados_thrs_hombres
Participan en el mercado laboral,5.858156028368795,137,cuidados_thrs_hombres
Participan en el mercado laboral,5.864244741873805,195,cuidados_thrs_hombres
Participan en el mercado laboral,5.867197875166003,389,cuidados_thrs_hombres
Participan en el mercado laboral,5.867562380038388,133,cuidados_thrs_hombres
Participan en el mercado laboral,5.868758915834522,203,cuidados_thrs_hombres
Participan en el mercado laboral,5.869565217391305,178,cuidados_thrs_hombres
Participan en el mercado laboral,5.883870967741935,56,cuidados_thrs_hombres
Participan en el mercado laboral,5.88470066518847,194,cuidados_thrs_hombres
Participan en el mercado laboral,5.887724550898204,163,cuidados_thrs_hombres
Participan en el mercado laboral,5.889908256880734,140,cuidados_thrs_hombres
Participan en el mercado laboral,5.890804597701149,176,cuidados_thrs_hombres
Participan en el mercado laboral,5.894736842105263,338,cuidados_thrs_hombres
Participan en el mercado laboral,5.895652173913043,344,cuidados_thrs_hombres
Participan en el mercado laboral,5.9036697247706424,524,cuidados_thrs_hombres
Participan en el mercado laboral,5.904761904761905,41,cuidados_thrs_hombres
Participan en el mercado laboral,5.905437352245863,166,cuidados_thrs_hombres
Participan en el mercado laboral,5.905982905982906,106,cuidados_thrs_hombres
Participan en el mercado laboral,5.909090909090909,63,cuidados_thrs_hombres
Participan en el mercado laboral,5.915760869565218,201,cuidados_thrs_hombres
Participan en el mercado laboral,5.918032786885246,46,cuidados_thrs_hombres
Participan en el mercado laboral,5.918918918918919,701,cuidados_thrs_hombres
Participan en el mercado laboral,5.91931982633864,1060,cuidados_thrs_hombres
Participan en el mercado laboral,5.923875432525952,208,cuidados_thrs_hombres
Participan en el mercado laboral,5.924242424242424,54,cuidados_thrs_hombres
Participan en el mercado laboral,5.935483870967742,121,cuidados_thrs_hombres
Participan en el mercado laboral,5.935685828116107,432,cuidados_thrs_hombres
Participan en el mercado laboral,5.936274509803922,423,cuidados_thrs_hombres
Participan en el mercado laboral,5.940613026819923,335,cuidados_thrs_hombres
Participan en el mercado laboral,5.942857142857143,176,cuidados_thrs_hombres
Participan en el mercado laboral,5.945945945945946,39,cuidados_thrs_hombres
Participan en el mercado laboral,5.946835443037974,162,cuidados_thrs_hombres
Participan en el mercado laboral,5.954563731403297,809,cuidados_thrs_hombres
Participan en el mercado laboral,5.959183673469388,51,cuidados_thrs_hombres
Participan en el mercado laboral,5.96,159,cuidados_thrs_hombres
Participan en el mercado laboral,5.96041055718475,180,cuidados_thrs_hombres
Participan en el mercado laboral,5.962962962962963,107,cuidados_thrs_hombres
Participan en el mercado laboral,5.967521367521368,79,cuidados_thrs_hombres
Participan en el mercado laboral,5.974431818181818,77,cuidados_thrs_hombres
Participan en el mercado laboral,5.975,83,cuidados_thrs_hombres
Participan en el mercado laboral,5.977528089887641,249,cuidados_thrs_hombres
Participan en el mercado laboral,5.988304093567251,42,cuidados_thrs_hombres
Participan en el mercado laboral,5.991432488005483,1139,cuidados_thrs_hombres
Participan en el mercado laboral,5.995901639344262,266,cuidados_thrs_hombres
Participan en el mercado laboral,5.996309963099631,63,cuidados_thrs_hombres
Participan en el mercado laboral,5.998370008149959,368,cuidados_thrs_hombres
Participan en el mercado laboral,6,37298,cuidados_thrs_hombres
Participan en el mercado laboral,6.0018518518518515,77,cuidados_thrs_hombres
Participan en el mercado laboral,6.005567153792623,376,cuidados_thrs_hombres
Participan en el mercado laboral,6.0092592592592595,214,cuidados_thrs_hombres
Participan en el mercado laboral,6.017412935323383,272,cuidados_thrs_hombres
Participan en el mercado laboral,6.020408163265306,75,cuidados_thrs_hombres
Participan en el mercado laboral,6.022038567493113,135,cuidados_thrs_hombres
Participan en el mercado laboral,6.023941068139963,265,cuidados_thrs_hombres
Participan en el mercado laboral,6.024793388429752,32,cuidados_thrs_hombres
Participan en el mercado laboral,6.026666666666666,216,cuidados_thrs_hombres
Participan en el mercado laboral,6.02787456445993,481,cuidados_thrs_hombres
Participan en el mercado laboral,6.029673590504451,273,cuidados_thrs_hombres
Participan en el mercado laboral,6.031746031746032,87,cuidados_thrs_hombres
Participan en el mercado laboral,6.033613445378151,361,cuidados_thrs_hombres
Participan en el mercado laboral,6.034883720930233,174,cuidados_thrs_hombres
Participan en el mercado laboral,6.040690505548706,411,cuidados_thrs_hombres
Participan en el mercado laboral,6.041666666666667,44,cuidados_thrs_hombres
Participan en el mercado laboral,6.045045045045045,100,cuidados_thrs_hombres
Participan en el mercado laboral,6.046956521739131,106,cuidados_thrs_hombres
Participan en el mercado laboral,6.049,332,cuidados_thrs_hombres
Participan en el mercado laboral,6.049001814882033,73,cuidados_thrs_hombres
Participan en el mercado laboral,6.053921568627451,569,cuidados_thrs_hombres
Participan en el mercado laboral,6.058253547121929,2597,cuidados_thrs_hombres
Participan en el mercado laboral,6.061264822134388,357,cuidados_thrs_hombres
Participan en el mercado laboral,6.061728395061729,2041,cuidados_thrs_hombres
Participan en el mercado laboral,6.064529058116232,979,cuidados_thrs_hombres
Participan en el mercado laboral,6.067415730337078,43,cuidados_thrs_hombres
Participan en el mercado laboral,6.0698027314112295,160,cuidados_thrs_hombres
Participan en el mercado laboral,6.075503355704698,237,cuidados_thrs_hombres
Participan en el mercado laboral,6.078125,44,cuidados_thrs_hombres
Participan en el mercado laboral,6.08,76,cuidados_thrs_hombres
Participan en el mercado laboral,6.080906148867314,41,cuidados_thrs_hombres
Participan en el mercado laboral,6.081240768094535,261,cuidados_thrs_hombres
Participan en el mercado laboral,6.084615384615384,104,cuidados_thrs_hombres
Participan en el mercado laboral,6.086253369272237,177,cuidados_thrs_hombres
Participan en el mercado laboral,6.08719052744887,277,cuidados_thrs_hombres
Participan en el mercado laboral,6.0874125874125875,406,cuidados_thrs_hombres
Participan en el mercado laboral,6.09375,476,cuidados_thrs_hombres
Participan en el mercado laboral,6.099264705882353,96,cuidados_thrs_hombres
Participan en el mercado laboral,6.1026011560693645,249,cuidados_thrs_hombres
Participan en el mercado laboral,6.113513513513514,369,cuidados_thrs_hombres
Participan en el mercado laboral,6.114068441064639,162,cuidados_thrs_hombres
Participan en el mercado laboral,6.117969821673525,141,cuidados_thrs_hombres
Participan en el mercado laboral,6.119047619047619,296,cuidados_thrs_hombres
Participan en el mercado laboral,6.125295508274232,76,cuidados_thrs_hombres
Participan en el mercado laboral,6.12531328320802,352,cuidados_thrs_hombres
Participan en el mercado laboral,6.1271056661562024,788,cuidados_thrs_hombres
Participan en el mercado laboral,6.128398791540786,83,cuidados_thrs_hombres
Participan en el mercado laboral,6.12847965738758,159,cuidados_thrs_hombres
Participan en el mercado laboral,6.135135135135135,81,cuidados_thrs_hombres
Participan en el mercado laboral,6.1364161849710985,214,cuidados_thrs_hombres
Participan en el mercado laboral,6.136639922197909,1613,cuidados_thrs_hombres
Participan en el mercado laboral,6.137614678899083,41,cuidados_thrs_hombres
Participan en el mercado laboral,6.138888888888889,72,cuidados_thrs_hombres
Participan en el mercado laboral,6.140127388535032,153,cuidados_thrs_hombres
Participan en el mercado laboral,6.144,96,cuidados_thrs_hombres
Participan en el mercado laboral,6.1471698113207545,226,cuidados_thrs_hombres
Participan en el mercado laboral,6.148148148148148,249,cuidados_thrs_hombres
Participan en el mercado laboral,6.149581589958159,157,cuidados_thrs_hombres
Participan en el mercado laboral,6.15944540727903,931,cuidados_thrs_hombres
Participan en el mercado laboral,6.159722222222222,53,cuidados_thrs_hombres
Participan en el mercado laboral,6.164794007490637,131,cuidados_thrs_hombres
Participan en el mercado laboral,6.165865384615385,250,cuidados_thrs_hombres
Participan en el mercado laboral,6.176417641764177,404,cuidados_thrs_hombres
Participan en el mercado laboral,6.181818181818182,32,cuidados_thrs_hombres
Participan en el mercado laboral,6.1875,78,cuidados_thrs_hombres
Participan en el mercado laboral,6.188679245283019,133,cuidados_thrs_hombres
Participan en el mercado laboral,6.190476190476191,644,cuidados_thrs_hombres
Participan en el mercado laboral,6.19228504122497,2159,cuidados_thrs_hombres
Participan en el mercado laboral,6.197530864197531,312,cuidados_thrs_hombres
Participan en el mercado laboral,6.198952879581152,60,cuidados_thrs_hombres
Participan en el mercado laboral,6.2,42,cuidados_thrs_hombres
Participan en el mercado laboral,6.200920245398773,85,cuidados_thrs_hombres
Participan en el mercado laboral,6.20383275261324,691,cuidados_thrs_hombres
Participan en el mercado laboral,6.203883495145631,128,cuidados_thrs_hombres
Participan en el mercado laboral,6.204465334900117,440,cuidados_thrs_hombres
Participan en el mercado laboral,6.204819277108434,64,cuidados_thrs_hombres
Participan en el mercado laboral,6.206896551724138,256,cuidados_thrs_hombres
Participan en el mercado laboral,6.208279430789133,263,cuidados_thrs_hombres
Participan en el mercado laboral,6.209677419354839,162,cuidados_thrs_hombres
Participan en el mercado laboral,6.2105263157894735,42,cuidados_thrs_hombres
Participan en el mercado laboral,6.2110091743119265,82,cuidados_thrs_hombres
Participan en el mercado laboral,6.211538461538462,145,cuidados_thrs_hombres
Participan en el mercado laboral,6.211764705882353,291,cuidados_thrs_hombres
Participan en el mercado laboral,6.213178294573644,95,cuidados_thrs_hombres
Participan en el mercado laboral,6.213960546282246,216,cuidados_thrs_hombres
Participan en el mercado laboral,6.214733542319749,364,cuidados_thrs_hombres
Participan en el mercado laboral,6.217105263157895,119,cuidados_thrs_hombres
Participan en el mercado laboral,6.217355371900826,291,cuidados_thrs_hombres
Participan en el mercado laboral,6.220338983050848,144,cuidados_thrs_hombres
Participan en el mercado laboral,6.221125370187561,789,cuidados_thrs_hombres
Participan en el mercado laboral,6.226415094339623,33,cuidados_thrs_hombres
Participan en el mercado laboral,6.230088495575221,880,cuidados_thrs_hombres
Participan en el mercado laboral,6.235294117647059,48,cuidados_thrs_hombres
Participan en el mercado laboral,6.237315875613748,146,cuidados_thrs_hombres
Participan en el mercado laboral,6.2382608695652175,268,cuidados_thrs_hombres
Participan en el mercado laboral,6.2439024390243905,20,cuidados_thrs_hombres
Participan en el mercado laboral,6.25,733,cuidados_thrs_hombres
Participan en el mercado laboral,6.253472222222222,525,cuidados_thrs_hombres
Participan en el mercado laboral,6.253846153846154,41,cuidados_thrs_hombres
Participan en el mercado laboral,6.2555555555555555,38,cuidados_thrs_hombres
Participan en el mercado laboral,6.2631578947368425,48,cuidados_thrs_hombres
Participan en el mercado laboral,6.264550264550264,195,cuidados_thrs_hombres
Participan en el mercado laboral,6.267326732673268,35,cuidados_thrs_hombres
Participan en el mercado laboral,6.273224043715847,148,cuidados_thrs_hombres
Participan en el mercado laboral,6.27536231884058,157,cuidados_thrs_hombres
Participan en el mercado laboral,6.277777777777778,46,cuidados_thrs_hombres
Participan en el mercado laboral,6.278350515463917,215,cuidados_thrs_hombres
Participan en el mercado laboral,6.280210157618214,177,cuidados_thrs_hombres
Participan en el mercado laboral,6.280542986425339,164,cuidados_thrs_hombres
Participan en el mercado laboral,6.282608695652174,45,cuidados_thrs_hombres
Participan en el mercado laboral,6.285714285714286,64,cuidados_thrs_hombres
Participan en el mercado laboral,6.290697674418604,111,cuidados_thrs_hombres
Participan en el mercado laboral,6.3028571428571425,198,cuidados_thrs_hombres
Participan en el mercado laboral,6.305555555555555,82,cuidados_thrs_hombres
Participan en el mercado laboral,6.306027820710974,120,cuidados_thrs_hombres
Participan en el mercado laboral,6.306521739130435,216,cuidados_thrs_hombres
Participan en el mercado laboral,6.315789473684211,247,cuidados_thrs_hombres
Participan en el mercado laboral,6.316205533596838,102,cuidados_thrs_hombres
Participan en el mercado laboral,6.319612590799031,109,cuidados_thrs_hombres
Participan en el mercado laboral,6.321525885558583,145,cuidados_thrs_hombres
Participan en el mercado laboral,6.32190412782956,1249,cuidados_thrs_hombres
Participan en el mercado laboral,6.323467230443975,160,cuidados_thrs_hombres
Participan en el mercado laboral,6.325373134328358,86,cuidados_thrs_hombres
Participan en el mercado laboral,6.327472527472527,311,cuidados_thrs_hombres
Participan en el mercado laboral,6.328587918430165,1448,cuidados_thrs_hombres
Participan en el mercado laboral,6.331536388140162,123,cuidados_thrs_hombres
Participan en el mercado laboral,6.333333333333333,447,cuidados_thrs_hombres
Participan en el mercado laboral,6.337209302325581,120,cuidados_thrs_hombres
Participan en el mercado laboral,6.345272206303725,3851,cuidados_thrs_hombres
Participan en el mercado laboral,6.349206349206349,80,cuidados_thrs_hombres
Participan en el mercado laboral,6.355555555555555,147,cuidados_thrs_hombres
Participan en el mercado laboral,6.358949416342412,421,cuidados_thrs_hombres
Participan en el mercado laboral,6.363636363636363,48,cuidados_thrs_hombres
Participan en el mercado laboral,6.365758754863813,53,cuidados_thrs_hombres
Participan en el mercado laboral,6.36734693877551,52,cuidados_thrs_hombres
Participan en el mercado laboral,6.373493975903615,123,cuidados_thrs_hombres
Participan en el mercado laboral,6.375,133,cuidados_thrs_hombres
Participan en el mercado laboral,6.376190476190477,210,cuidados_thrs_hombres
